district_clean,state_clean,year,month,outbreak_add,outbreak_cholera
CHIKKABALLAPUR,KARNATAKA,2011,5,1,0
CHIKKABALLAPUR,KARNATAKA,2012,2,1,0
CHIKKABALLAPUR,KARNATAKA,2012,8,1,0
CHIKKABALLAPUR,KARNATAKA,2013,8,0,1
CHIKKABALLAPUR,KARNATAKA,2013,12,1,0
CHIKKABALLAPUR,KARNATAKA,2019,8,1,0
CHIKKABALLAPUR,KARNATAKA,2021,1,1,0
CHIKKABALLAPURA,KARNATAKA,2015,3,1,0
CHIKKABALLAPURA,KARNATAKA,2015,4,1,0
CHIKKABALLAPURA,KARNATAKA,2015,5,1,0
CHIKKABALLAPURA,KARNATAKA,2015,11,1,0
CHIKKABALLAPURA,KARNATAKA,2017,5,1,0
CHIKKABALLAPURA,KARNATAKA,2018,12,1,0
CHIKKAMAGALURU,KARNATAKA,2018,6,1,0
CHIKKAMAGALURU,KARNATAKA,2022,6,1,0
CHIKMAGALUR,KARNATAKA,2009,7,1,0
CHIKMAGALUR,KARNATAKA,2009,8,1,0
CHIKMAGALUR,KARNATAKA,2009,9,1,0
CHIKMAGALUR,KARNATAKA,2009,10,1,0
CHIKMAGALUR,KARNATAKA,2009,11,1,0
CHIKMAGALUR,KARNATAKA,2010,1,1,0
CHIKMAGALUR,KARNATAKA,2010,2,1,0
CHIKMAGALUR,KARNATAKA,2011,1,1,0
CHIKMAGALUR,KARNATAKA,2011,9,1,0
CHIKMAGALUR,KARNATAKA,2012,6,1,0
CHIKMAGALUR,KARNATAKA,2020,4,1,0
CHITRADURGA,KARNATAKA,2009,7,1,1
CHITRADURGA,KARNATAKA,2009,8,0,1
CHITRADURGA,KARNATAKA,2009,11,0,1
CHITRADURGA,KARNATAKA,2010,5,1,1
CHITRADURGA,KARNATAKA,2010,9,1,0
CHITRADURGA,KARNATAKA,2011,3,0,1
CHITRADURGA,KARNATAKA,2011,5,1,0
CHITRADURGA,KARNATAKA,2011,7,1,0
CHITRADURGA,KARNATAKA,2011,8,1,0
CHITRADURGA,KARNATAKA,2012,6,0,1
CHITRADURGA,KARNATAKA,2012,9,1,0
CHITRADURGA,KARNATAKA,2013,3,1,0
CHITRADURGA,KARNATAKA,2013,4,1,1
CHITRADURGA,KARNATAKA,2013,6,0,1
CHITRADURGA,KARNATAKA,2013,10,1,0
CHITRADURGA,KARNATAKA,2014,6,0,1
CHITRADURGA,KARNATAKA,2014,8,1,1
CHITRADURGA,KARNATAKA,2015,6,1,0
CHITRADURGA,KARNATAKA,2016,1,0,1
CHITRADURGA,KARNATAKA,2016,12,1,0
DAKSHIN KANNADA,KARNATAKA,2022,3,1,0
DAKSHINA KANNADA,KARNATAKA,2019,2,1,0
DAKSHINA KANNADA,KARNATAKA,2022,4,1,0
DAKSHINA KANNADA,KARNATAKA,2022,6,1,0
DAVANAGERE,KARNATAKA,2009,11,1,0
DAVANAGERE,KARNATAKA,2010,4,1,0
DAVANAGERE,KARNATAKA,2013,6,1,0
DAVANAGERE,KARNATAKA,2021,6,1,0
DAVANAGERE,KARNATAKA,2021,8,1,0
DAVANAGERE,KARNATAKA,2021,12,1,0
DAVANAGERE,KARNATAKA,2022,3,1,0
DAVANGERE,KARNATAKA,2009,6,1,1
DAVANGERE,KARNATAKA,2009,7,1,0
DAVANGERE,KARNATAKA,2009,10,1,0
DAVANGERE,KARNATAKA,2009,11,1,0
DAVANGERE,KARNATAKA,2010,1,1,0
DAVANGERE,KARNATAKA,2011,6,0,1
DAVANGERE,KARNATAKA,2012,1,1,0
DAVANGERE,KARNATAKA,2013,4,1,1
DAVANGERE,KARNATAKA,2013,5,1,1
DAVANGERE,KARNATAKA,2013,7,0,1
DAVANGERE,KARNATAKA,2013,8,1,0
DAVANGERE,KARNATAKA,2014,4,1,0
DAVANGERE,KARNATAKA,2014,5,0,1
DAVANGERE,KARNATAKA,2016,9,0,1
DAVANGERE,KARNATAKA,2018,3,1,0
DHARWAD,KARNATAKA,2009,7,1,0
DHARWAD,KARNATAKA,2009,9,1,0
DHARWAD,KARNATAKA,2009,10,1,0
DHARWAD,KARNATAKA,2010,8,1,0
DHARWAD,KARNATAKA,2010,9,1,0
DHARWAD,KARNATAKA,2011,6,1,0
DHARWAD,KARNATAKA,2011,11,1,0
DHARWAD,KARNATAKA,2012,7,1,0
DHARWAD,KARNATAKA,2014,3,1,0
DHARWAD,KARNATAKA,2016,6,1,0
DHARWAD,KARNATAKA,2016,7,1,0
DHARWAD,KARNATAKA,2016,8,1,0
DHARWAD,KARNATAKA,2017,7,1,0
DHARWAD,KARNATAKA,2017,8,0,1
DHARWAD,KARNATAKA,2017,10,1,0
DHARWAD,KARNATAKA,2019,5,1,0
GADAG,KARNATAKA,2011,4,1,0
GADAG,KARNATAKA,2011,7,1,0
GADAG,KARNATAKA,2013,1,1,0
GADAG,KARNATAKA,2013,6,1,0
GADAG,KARNATAKA,2013,8,1,0
GADAG,KARNATAKA,2015,1,1,0
GADAG,KARNATAKA,2016,10,1,0
GADAG,KARNATAKA,2018,2,1,0
GULBARGA,KARNATAKA,2010,2,1,0
GULBARGA,KARNATAKA,2010,9,1,0
GULBARGA,KARNATAKA,2010,12,1,0
GULBARGA,KARNATAKA,2011,3,0,1
GULBARGA,KARNATAKA,2011,4,1,0
GULBARGA,KARNATAKA,2012,4,1,0
GULBARGA,KARNATAKA,2012,7,1,0
GULBARGA,KARNATAKA,2013,3,1,0
GULBARGA,KARNATAKA,2013,5,1,0
GULBARGA,KARNATAKA,2013,6,1,0
GULBARGA,KARNATAKA,2013,7,1,0
GULBARGA,KARNATAKA,2013,8,1,0
GULBARGA,KARNATAKA,2013,10,0,1
HASSAN,KARNATAKA,2009,8,1,0
HASSAN,KARNATAKA,2009,9,1,0
HASSAN,KARNATAKA,2009,12,1,0
HASSAN,KARNATAKA,2010,3,1,0
HASSAN,KARNATAKA,2010,5,1,0
HASSAN,KARNATAKA,2010,6,1,0
HASSAN,KARNATAKA,2010,7,1,0
HASSAN,KARNATAKA,2010,12,1,0
HASSAN,KARNATAKA,2011,2,1,0
HASSAN,KARNATAKA,2011,3,1,0
HASSAN,KARNATAKA,2011,4,1,1
HASSAN,KARNATAKA,2011,6,1,0
HASSAN,KARNATAKA,2011,7,1,0
HASSAN,KARNATAKA,2011,10,0,1
HASSAN,KARNATAKA,2012,1,1,0
HASSAN,KARNATAKA,2012,2,1,0
HASSAN,KARNATAKA,2012,3,1,0
HASSAN,KARNATAKA,2012,5,1,0
HASSAN,KARNATAKA,2012,12,1,0
HASSAN,KARNATAKA,2013,4,1,0
HASSAN,KARNATAKA,2013,5,1,0
HASSAN,KARNATAKA,2013,8,1,0
HASSAN,KARNATAKA,2014,5,1,0
HASSAN,KARNATAKA,2015,7,1,0
HASSAN,KARNATAKA,2015,11,1,0
HASSAN,KARNATAKA,2016,4,1,1
HASSAN,KARNATAKA,2017,7,1,0
HASSAN,KARNATAKA,2017,8,1,0
HASSAN,KARNATAKA,2019,1,1,0
HASSAN,KARNATAKA,2019,6,1,0
HASSAN,KARNATAKA,2019,11,1,0
HASSAN,KARNATAKA,2020,11,0,1
HASSAN,KARNATAKA,2021,2,1,0
HASSAN,KARNATAKA,2022,4,1,0
HASSAN,KARNATAKA,2022,5,1,0
HAVERI,KARNATAKA,2009,8,1,0
HAVERI,KARNATAKA,2009,10,1,0
HAVERI,KARNATAKA,2011,5,1,0
HAVERI,KARNATAKA,2011,6,1,0
HAVERI,KARNATAKA,2011,7,1,0
HAVERI,KARNATAKA,2011,11,1,0
HAVERI,KARNATAKA,2012,1,1,0
HAVERI,KARNATAKA,2012,2,1,0
HAVERI,KARNATAKA,2012,5,1,0
HAVERI,KARNATAKA,2013,3,0,1
HAVERI,KARNATAKA,2013,7,1,0
HAVERI,KARNATAKA,2013,9,1,0
HAVERI,KARNATAKA,2013,10,1,0
HAVERI,KARNATAKA,2013,11,1,0
HAVERI,KARNATAKA,2014,3,1,0
HAVERI,KARNATAKA,2014,10,1,0
HAVERI,KARNATAKA,2014,11,1,0
HAVERI,KARNATAKA,2015,1,1,0
HAVERI,KARNATAKA,2015,7,1,0
HAVERI,KARNATAKA,2015,8,1,0
HAVERI,KARNATAKA,2016,3,1,0
HAVERI,KARNATAKA,2016,8,1,0
HAVERI,KARNATAKA,2016,9,1,0
HAVERI,KARNATAKA,2016,10,1,0
HAVERI,KARNATAKA,2017,4,1,0
HAVERI,KARNATAKA,2017,5,1,0
HAVERI,KARNATAKA,2018,2,1,0
HAVERI,KARNATAKA,2018,5,1,0
HAVERI,KARNATAKA,2018,9,1,0
HAVERI,KARNATAKA,2018,12,1,0
HAVERI,KARNATAKA,2019,1,1,0
HAVERI,KARNATAKA,2019,7,1,0
HAVERI,KARNATAKA,2022,3,1,0
KALABURAGI,KARNATAKA,2015,4,0,1
KALABURAGI,KARNATAKA,2016,10,1,0
KALABURAGI,KARNATAKA,2017,6,1,0
KALABURAGI,KARNATAKA,2017,10,1,0
KALABURAGI,KARNATAKA,2018,5,1,0
KALABURAGI,KARNATAKA,2018,6,1,0
KALABURAGI,KARNATAKA,2019,6,1,0
KALABURAGI,KARNATAKA,2019,11,1,0
KALABURAGI,KARNATAKA,2020,2,1,0
KALABURAGI,KARNATAKA,2021,10,1,1
KALABURAGI,KARNATAKA,2021,12,1,0
KALABURAGI,KARNATAKA,2022,5,0,1
KALABURAGI,KARNATAKA,2022,6,1,0
KALABURGI,KARNATAKA,2019,10,1,0
KALABURGI GULBARGA,KARNATAKA,2016,7,0,1
KALBURGI,KARNATAKA,2015,4,0,1
KALBURGI,KARNATAKA,2015,5,0,1
KALBURGI,KARNATAKA,2015,6,0,1
KALBURGI,KARNATAKA,2015,7,1,0
KODAGU,KARNATAKA,2009,9,0,1
KODAGU,KARNATAKA,2010,12,0,1
KODAGU,KARNATAKA,2011,2,1,0
KODAGU,KARNATAKA,2011,4,1,0
KODAGU,KARNATAKA,2012,7,0,1
KOLAR,KARNATAKA,2010,6,1,0
KOLAR,KARNATAKA,2010,10,1,0
KOLAR,KARNATAKA,2010,11,1,0
KOLAR,KARNATAKA,2011,3,1,0
KOLAR,KARNATAKA,2011,5,1,0
KOLAR,KARNATAKA,2013,4,1,0
KOLAR,KARNATAKA,2013,5,1,0
KOLAR,KARNATAKA,2013,9,1,0
KOLAR,KARNATAKA,2016,6,1,0
KOLAR,KARNATAKA,2016,8,0,1
KOLAR,KARNATAKA,2021,2,1,0
KOLAR,KARNATAKA,2022,6,1,0
KOPPAL,KARNATAKA,2009,7,1,0
KOPPAL,KARNATAKA,2009,8,1,0
KOPPAL,KARNATAKA,2009,9,1,0
KOPPAL,KARNATAKA,2010,4,1,0
KOPPAL,KARNATAKA,2010,7,1,0
KOPPAL,KARNATAKA,2010,9,1,0
KOPPAL,KARNATAKA,2011,2,1,0
KOPPAL,KARNATAKA,2011,7,1,0
KOPPAL,KARNATAKA,2012,4,1,0
KOPPAL,KARNATAKA,2012,9,0,1
KOPPAL,KARNATAKA,2013,6,1,0
KOPPAL,KARNATAKA,2013,8,1,1
KOPPAL,KARNATAKA,2013,9,1,1
KOPPAL,KARNATAKA,2014,9,1,0
KOPPAL,KARNATAKA,2015,7,1,0
KOPPAL,KARNATAKA,2016,6,1,0
KOPPAL,KARNATAKA,2016,7,1,0
KOPPAL,KARNATAKA,2016,9,0,1
KOPPAL,KARNATAKA,2019,5,1,0
MANDYA,KARNATAKA,2009,11,0,1
MANDYA,KARNATAKA,2010,5,1,0
MANDYA,KARNATAKA,2010,11,1,0
MANDYA,KARNATAKA,2011,5,0,1
MANDYA,KARNATAKA,2011,8,1,0
MANDYA,KARNATAKA,2012,4,1,0
MANDYA,KARNATAKA,2012,5,0,1
MANDYA,KARNATAKA,2012,6,1,1
MANDYA,KARNATAKA,2012,11,1,0
MANDYA,KARNATAKA,2013,5,1,0
MANDYA,KARNATAKA,2013,6,1,0
MANDYA,KARNATAKA,2013,7,1,0
MANDYA,KARNATAKA,2013,10,0,1
MANDYA,KARNATAKA,2013,11,1,0
MANDYA,KARNATAKA,2014,4,1,0
MANDYA,KARNATAKA,2016,1,1,0
MANDYA,KARNATAKA,2017,10,1,0
MANDYA,KARNATAKA,2021,2,1,0
MANDYA,KARNATAKA,2022,6,1,0
MYSORE,KARNATAKA,2010,4,0,1
MYSORE,KARNATAKA,2010,6,0,1
MYSORE,KARNATAKA,2011,4,1,1
MYSORE,KARNATAKA,2011,6,0,1
MYSORE,KARNATAKA,2012,3,0,1
MYSORE,KARNATAKA,2012,4,0,1
MYSORE,KARNATAKA,2012,5,0,1
MYSORE,KARNATAKA,2013,4,0,1
MYSORE,KARNATAKA,2014,4,1,0
MYSORE,KARNATAKA,2014,5,0,1
MYSORE,KARNATAKA,2016,2,0,1
MYSURU,KARNATAKA,2015,11,1,1
MYSURU,KARNATAKA,2016,1,1,0
MYSURU,KARNATAKA,2016,3,0,1
MYSURU,KARNATAKA,2016,4,0,1
MYSURU,KARNATAKA,2017,4,1,0
MYSURU,KARNATAKA,2019,3,1,0
MYSURU,KARNATAKA,2019,11,1,0
MYSURU,KARNATAKA,2020,1,1,0
MYSURU,KARNATAKA,2022,5,1,0
RAICHUR,KARNATAKA,2010,2,1,0
RAICHUR,KARNATAKA,2011,4,1,0
RAICHUR,KARNATAKA,2011,7,1,0
RAICHUR,KARNATAKA,2013,3,1,1
RAICHUR,KARNATAKA,2013,4,1,0
RAICHUR,KARNATAKA,2014,10,1,0
RAICHUR,KARNATAKA,2015,7,1,0
RAICHUR,KARNATAKA,2016,6,1,0
RAICHUR,KARNATAKA,2019,11,1,0
RAICHUR,KARNATAKA,2020,4,1,0
RAICHUR,KARNATAKA,2021,1,1,0
RAICHUR,KARNATAKA,2021,2,1,0
RAICHUR,KARNATAKA,2022,5,1,0
RAMANAGARA,KARNATAKA,2011,7,1,0
RAMANAGARA,KARNATAKA,2011,8,1,0
RAMANAGARA,KARNATAKA,2012,5,1,0
RAMANAGARA,KARNATAKA,2015,5,1,0
RAMANAGARA,KARNATAKA,2016,7,0,1
RAMANAGARA,KARNATAKA,2016,8,1,0
RAMANAGARA,KARNATAKA,2017,3,1,0
RAMANAGARA,KARNATAKA,2018,1,1,0
RAMANAGARA,KARNATAKA,2019,8,1,0
RAMANAGARA,KARNATAKA,2020,3,1,0
SHIMOGA,KARNATAKA,2013,5,1,0
SHIMOGA,KARNATAKA,2013,6,0,1
SHIMOGA,KARNATAKA,2013,7,1,0
SHIMOGA,KARNATAKA,2014,5,1,0
SHIMOGA,KARNATAKA,2015,4,1,0
SHIMOGA,KARNATAKA,2015,11,1,0
SHIMOGA,KARNATAKA,2016,6,1,0
SHIMOGA,KARNATAKA,2018,2,1,1
SHIVAMOGGA,KARNATAKA,2016,1,1,0
SHIVAMOGGA,KARNATAKA,2018,12,1,0
SHIVAMOGGA,KARNATAKA,2022,5,1,0
SHIVAMOGGA,KARNATAKA,2022,6,1,0
TUMAKURU,KARNATAKA,2022,3,1,0
TUMAKURU,KARNATAKA,2022,5,1,0
TUMKUR,KARNATAKA,2009,6,1,0
TUMKUR,KARNATAKA,2009,9,1,0
TUMKUR,KARNATAKA,2010,1,1,0
TUMKUR,KARNATAKA,2010,6,0,1
TUMKUR,KARNATAKA,2010,7,1,0
TUMKUR,KARNATAKA,2010,10,1,0
TUMKUR,KARNATAKA,2010,11,1,0
TUMKUR,KARNATAKA,2011,5,1,0
TUMKUR,KARNATAKA,2011,11,1,0
TUMKUR,KARNATAKA,2012,4,1,1
TUMKUR,KARNATAKA,2012,5,1,1
TUMKUR,KARNATAKA,2013,4,0,1
TUMKUR,KARNATAKA,2013,6,1,0
TUMKUR,KARNATAKA,2013,7,0,1
TUMKUR,KARNATAKA,2013,11,1,0
TUMKUR,KARNATAKA,2014,5,1,0
TUMKUR,KARNATAKA,2014,6,1,0
TUMKUR,KARNATAKA,2017,4,1,0
TUMKUR,KARNATAKA,2018,3,1,0
TUMKUR,KARNATAKA,2018,4,1,0
TUMKUR,KARNATAKA,2022,5,1,0
UDUPI,KARNATAKA,2010,4,1,0
UDUPI,KARNATAKA,2014,7,1,0
UDUPI,KARNATAKA,2015,8,0,1
UTTARA KANNADA,KARNATAKA,2010,8,1,0
UTTARA KANNADA,KARNATAKA,2011,9,0,1
UTTARA KANNADA,KARNATAKA,2012,8,0,1
UTTARA KANNADA,KARNATAKA,2012,9,0,1
UTTARA KANNADA,KARNATAKA,2013,7,1,0
UTTARA KANNADA,KARNATAKA,2016,8,1,0
UTTARA KANNADA,KARNATAKA,2019,7,1,0
UTTARA KANNADA,KARNATAKA,2019,8,1,0
UTTARA KANNADA,KARNATAKA,2019,11,0,1
VIJAPURA,KARNATAKA,2015,1,1,0
VIJAYAPUR,KARNATAKA,2015,4,1,0
VIJAYAPUR,KARNATAKA,2019,5,1,0
VIJAYAPURA,KARNATAKA,2021,10,1,0
YADGIR,KARNATAKA,2013,1,1,0
YADGIR,KARNATAKA,2013,3,1,0
YADGIR,KARNATAKA,2013,4,1,0
YADGIR,KARNATAKA,2013,5,1,0
YADGIR,KARNATAKA,2013,7,1,0
YADGIRI,KARNATAKA,2011,2,1,0
YADGIRI,KARNATAKA,2013,2,1,0
YADGIRI,KARNATAKA,2013,3,1,0
YADGIRI,KARNATAKA,2013,7,1,0
YADGIRI,KARNATAKA,2015,5,1,0
YADGIRI,KARNATAKA,2017,11,1,0
YADGIRI,KARNATAKA,2018,3,1,0
YADGIRI,KARNATAKA,2020,2,1,0
ALAPPUZHA,KERALA,2012,2,1,0
ALAPPUZHA,KERALA,2012,4,1,0
ALAPPUZHA,KERALA,2013,5,1,0
ALAPPUZHA,KERALA,2019,7,1,0
ALAPPUZHA,KERALA,2022,5,1,0
ERNAKULAM,KERALA,2014,4,1,0
ERNAKULAM,KERALA,2015,4,1,0
ERNAKULAM,KERALA,2015,6,1,0
ERNAKULAM,KERALA,2015,11,1,0
ERNAKULAM,KERALA,2015,12,1,0
ERNAKULAM,KERALA,2016,10,1,0
ERNAKULAM,KERALA,2016,12,1,0
ERNAKULAM,KERALA,2017,3,1,0
ERNAKULAM,KERALA,2018,5,1,0
ERNAKULAM,KERALA,2021,1,1,0
ERNAKULAM,KERALA,2021,2,1,0
ERNAKULAM,KERALA,2021,3,1,0
ERNAKULAM,KERALA,2021,4,1,0
ERNAKULAM,KERALA,2021,10,1,0
ERNAKULAM,KERALA,2021,12,1,0
ERNAKULAM,KERALA,2022,2,1,0
ERNAKULAM,KERALA,2022,3,1,0
ERNAKULAM,KERALA,2022,5,1,0
IDUKKI,KERALA,2010,3,1,0
IDUKKI,KERALA,2012,1,0,1
IDUKKI,KERALA,2018,4,1,0
KANNUR,KERALA,2020,12,1,0
KASARAGOD,KERALA,2016,7,1,0
KASARAGOD,KERALA,2018,3,1,0
KASARAGOD,KERALA,2018,12,1,0
KOLLAM,KERALA,2013,5,1,0
KOLLAM,KERALA,2015,12,1,0
KOLLAM,KERALA,2022,4,1,0
KOTTAYAM,KERALA,2009,9,1,0
KOTTAYAM,KERALA,2010,4,1,0
KOTTAYAM,KERALA,2018,11,1,0
KOZHIKODE,KERALA,2010,2,1,0
KOZHIKODE,KERALA,2012,2,1,0
KOZHIKODE,KERALA,2017,8,0,1
KOZHIKODE,KERALA,2021,12,0,1
KOZHIKODE,KERALA,2022,5,1,0
MALAPPURAM,KERALA,2016,7,0,1
MALLAPURAM,KERALA,2010,5,1,0
PALAKKAD,KERALA,2011,7,0,1
PALAKKAD,KERALA,2011,11,1,0
PALAKKAD,KERALA,2014,11,0,1
PALAKKAD,KERALA,2016,7,0,1
PALAKKAD,KERALA,2022,5,1,0
PATHANAMTHITTA,KERALA,2017,7,0,1
PATHANAMTHITTA,KERALA,2019,2,1,0
PATHANAMTHITTA,KERALA,2019,12,1,0
PATHANAMTHITTA,KERALA,2020,2,1,0
THIRUVANANTHAPURAM,KERALA,2017,10,1,0
THIRUVANANTHAPURAM,KERALA,2022,5,1,0
THIRUVANANTHAPURAM,KERALA,2022,6,1,0
THRISSUR,KERALA,2021,11,1,0
THRISSUR,KERALA,2022,3,1,0
TRIVANDRUM,KERALA,2018,1,1,0
TRIVANDRUM,KERALA,2022,2,1,0
TRIVANDRUM,KERALA,2022,4,1,0
WAYANAD,KERALA,2010,9,1,0
WAYANAD,KERALA,2011,6,0,1
WAYANAD,KERALA,2011,9,1,0
WAYANAD,KERALA,2011,10,1,0
WAYANAD,KERALA,2011,11,1,0
WAYANAD,KERALA,2012,2,1,0
WAYANAD,KERALA,2012,4,1,0
WAYANAD,KERALA,2012,5,0,1
WAYANAD,KERALA,2012,6,0,1
WAYANAD,KERALA,2013,2,1,0
WAYANAD,KERALA,2013,4,0,1
WAYANAD,KERALA,2013,5,1,0
WAYANAD,KERALA,2013,6,1,0
WAYANAD,KERALA,2014,1,1,0
WAYANAD,KERALA,2014,10,1,0
WAYANAD,KERALA,2015,11,1,0
WAYANAD,KERALA,2016,10,1,0
WAYANAD,KERALA,2017,1,1,0
WAYANAD,KERALA,2017,10,1,0
WAYANAD,KERALA,2017,11,1,0
WAYANAD,KERALA,2018,3,1,0
WAYANAD,KERALA,2018,11,1,0
WAYANAD,KERALA,2018,12,1,0
WAYANAD,KERALA,2019,5,0,1
WAYANAD,KERALA,2020,2,1,0
WAYANAD,KERALA,2020,8,1,0
WAYANAD,KERALA,2021,10,1,0
WAYANAD,KERALA,2022,5,1,0
WAYANAD KALPETTA,KERALA,2011,9,1,0
AGAR MALWA,MADHYA PRADESH,2014,6,1,0
AGAR MALWA,MADHYA PRADESH,2015,6,1,0
AGAR MALWA,MADHYA PRADESH,2019,8,1,0
ALIRAJPUR,MADHYA PRADESH,2016,6,1,0
ASHOK NAGAR,MADHYA PRADESH,2011,7,1,0
ASHOK NAGAR,MADHYA PRADESH,2015,7,1,0
ASHOK NAGAR,MADHYA PRADESH,2016,7,1,0
ASHOK NAGAR,MADHYA PRADESH,2019,9,1,0
ASHOK NAGAR,MADHYA PRADESH,2019,10,1,0
ASHOK NAGAR,MADHYA PRADESH,2019,11,1,0
ASHOKNAGAR,MADHYA PRADESH,2010,6,1,0
BALAGHAT,MADHYA PRADESH,2015,5,1,0
BALAGHAT,MADHYA PRADESH,2015,8,1,0
BALAGHAT,MADHYA PRADESH,2015,9,1,0
BALAGHAT,MADHYA PRADESH,2016,10,1,0
BARWANI,MADHYA PRADESH,2013,5,1,0
BARWANI,MADHYA PRADESH,2015,7,1,0
BARWANI,MADHYA PRADESH,2016,6,0,1
BARWANI,MADHYA PRADESH,2016,7,0,1
BARWANI,MADHYA PRADESH,2016,10,0,1
BARWANI,MADHYA PRADESH,2017,10,1,0
BARWANI,MADHYA PRADESH,2018,6,1,0
BARWANI,MADHYA PRADESH,2018,7,1,0
BARWANI,MADHYA PRADESH,2019,6,1,0
BARWANI,MADHYA PRADESH,2021,7,1,0
BETUL,MADHYA PRADESH,2009,6,1,0
BETUL,MADHYA PRADESH,2009,7,1,0
BETUL,MADHYA PRADESH,2009,8,1,0
BETUL,MADHYA PRADESH,2010,7,1,0
BETUL,MADHYA PRADESH,2010,8,1,0
BETUL,MADHYA PRADESH,2015,3,1,0
BETUL,MADHYA PRADESH,2016,5,1,0
BETUL,MADHYA PRADESH,2016,6,1,0
BHIND,MADHYA PRADESH,2013,6,1,0
BHIND,MADHYA PRADESH,2016,5,1,0
BHIND,MADHYA PRADESH,2016,6,1,0
BHIND,MADHYA PRADESH,2019,6,1,0
BHOPAL,MADHYA PRADESH,2010,7,1,0
BHOPAL,MADHYA PRADESH,2011,4,1,0
BHOPAL,MADHYA PRADESH,2012,10,1,0
BHOPAL,MADHYA PRADESH,2013,4,1,0
BHOPAL,MADHYA PRADESH,2013,7,1,0
BHOPAL,MADHYA PRADESH,2013,8,1,0
BHOPAL,MADHYA PRADESH,2013,9,1,0
BHOPAL,MADHYA PRADESH,2014,9,1,0
BHOPAL,MADHYA PRADESH,2015,4,1,0
BHOPAL,MADHYA PRADESH,2015,7,1,0
BHOPAL,MADHYA PRADESH,2016,7,1,0
BHOPAL,MADHYA PRADESH,2016,8,1,0
BHOPAL,MADHYA PRADESH,2018,6,0,1
BHOPAL,MADHYA PRADESH,2022,6,1,0
BURHANPUR,MADHYA PRADESH,2009,7,1,0
BURHANPUR,MADHYA PRADESH,2014,6,1,0
BURHANPUR,MADHYA PRADESH,2014,8,1,0
BURHANPUR,MADHYA PRADESH,2014,9,1,0
BURHANPUR,MADHYA PRADESH,2014,12,1,0
BURHANPUR,MADHYA PRADESH,2015,7,1,0
BURHANPUR,MADHYA PRADESH,2016,8,0,1
BURHANPUR,MADHYA PRADESH,2018,7,1,0
BURHANPUR,MADHYA PRADESH,2018,8,0,1
CHHATARPUR,MADHYA PRADESH,2009,7,1,0
CHHATARPUR,MADHYA PRADESH,2016,6,1,0
CHHATARPUR,MADHYA PRADESH,2016,7,1,0
CHHATARPUR,MADHYA PRADESH,2018,8,1,0
CHHINDWARA,MADHYA PRADESH,2010,7,1,0
CHHINDWARA,MADHYA PRADESH,2011,8,1,0
CHHINDWARA,MADHYA PRADESH,2013,4,1,0
DAMOH,MADHYA PRADESH,2011,8,1,0
DAMOH,MADHYA PRADESH,2013,9,1,0
DAMOH,MADHYA PRADESH,2018,11,1,0
DATIA,MADHYA PRADESH,2013,7,1,0
DATIA,MADHYA PRADESH,2019,6,1,0
DATIA,MADHYA PRADESH,2019,8,1,0
DEWAS,MADHYA PRADESH,2015,8,1,0
DHAR,MADHYA PRADESH,2009,7,1,0
DHAR,MADHYA PRADESH,2010,8,1,0
DHAR,MADHYA PRADESH,2012,7,1,0
DHAR,MADHYA PRADESH,2012,8,1,0
DHAR,MADHYA PRADESH,2015,4,1,0
DHAR,MADHYA PRADESH,2015,5,1,0
DHAR,MADHYA PRADESH,2015,8,1,0
DHAR,MADHYA PRADESH,2016,5,0,1
DHAR,MADHYA PRADESH,2019,4,1,0
DHAR,MADHYA PRADESH,2019,6,1,0
DHAR,MADHYA PRADESH,2022,2,1,0
DINDORI,MADHYA PRADESH,2009,6,1,0
DINDORI,MADHYA PRADESH,2012,2,1,0
GUNA,MADHYA PRADESH,2009,9,1,0
GUNA,MADHYA PRADESH,2010,6,1,0
GUNA,MADHYA PRADESH,2010,7,1,0
GUNA,MADHYA PRADESH,2016,7,1,0
GUNA,MADHYA PRADESH,2016,10,1,0
GWALIOR,MADHYA PRADESH,2009,6,1,0
GWALIOR,MADHYA PRADESH,2009,7,1,0
GWALIOR,MADHYA PRADESH,2013,7,1,0
GWALIOR,MADHYA PRADESH,2016,6,1,0
GWALIOR,MADHYA PRADESH,2018,8,0,1
GWALIOR,MADHYA PRADESH,2022,3,1,0
HARDA,MADHYA PRADESH,2014,6,1,0
HARDA,MADHYA PRADESH,2015,9,1,0
HOSHANGABAD,MADHYA PRADESH,2011,7,1,0
HOSHANGABAD,MADHYA PRADESH,2014,10,1,0
HOSHANGABAD,MADHYA PRADESH,2015,4,1,0
HOSHANGABAD,MADHYA PRADESH,2016,5,1,0
HOSHANGABAD,MADHYA PRADESH,2016,7,1,0
HOSHANGABAD,MADHYA PRADESH,2018,8,1,0
INDORE,MADHYA PRADESH,2009,8,1,0
INDORE,MADHYA PRADESH,2010,9,0,1
INDORE,MADHYA PRADESH,2011,7,0,1
INDORE,MADHYA PRADESH,2015,7,0,1
INDORE,MADHYA PRADESH,2015,8,0,1
INDORE,MADHYA PRADESH,2016,5,0,1
JABALPUR,MADHYA PRADESH,2009,7,1,0
JABALPUR,MADHYA PRADESH,2013,7,1,0
JABALPUR,MADHYA PRADESH,2019,6,1,0
JABALPUR,MADHYA PRADESH,2019,7,1,0
JABALPUR,MADHYA PRADESH,2019,12,1,0
JHABUA,MADHYA PRADESH,2013,7,1,0
